Invoice_ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
43418319547;3;Naypyitaw;2;Male;Food and beverages;38.47;8;15.388;323.148;1/23/2019;11:51;Cash;307.76;4.761.904.762;15.388;7.7
85112816367;3;Yangon;2;Male;Sports and travel;15.5;10;7.75;162.75;3/23/2019;10:55;Ewallet;155;4.761.904.762;7.75;8
82418813614;1;Naypyitaw;1;Male;Health and beauty;34.31;8;13.724;288.204;1/25/2019;15:00;Ewallet;274.48;4.761.904.762;13.724;5.7
58612510848;3;Yangon;1;Female;Sports and travel;12.34;7;4.319;90.699;3/4/2019;11:19;Credit card;86.38;4.761.904.762;4.319;6.7
89516610685;1;Mandalay;2;Male;Food and beverages;18.08;3;2.712;56.952;3/5/2019;19:46;Ewallet;54.24;4.761.904.762;2.712;8
30511410245;2;Mandalay;2;Female;Home and lifestyle;94.49;8;37.796;793.716;3/3/2019;19:00;Ewallet;755.92;4.761.904.762;37.796;7.5
73210415373;2;Mandalay;2;Male;Home and lifestyle;46.47;4;9.294;195.174;2/8/2019;10:53;Cash;185.88;4.761.904.762;9.294;7
40016017251;2;Yangon;1;Male;Home and lifestyle;74.07;1;37.035;777.735;2/10/2019;12:50;Ewallet;74.07;4.761.904.762;37.035;9.9
59316511552;1;Naypyitaw;1;Female;Home and lifestyle;69.81;4;13.962;293.202;1/28/2019;20:50;Credit card;279.24;4.761.904.762;13.962;5.9
28413419626;3;Mandalay;1;Female;Home and lifestyle;77.04;3;11.556;242.676;2/11/2019;10:39;Credit card;231.12;4.761.904.762;11.556;7.2
43715818131;2;Mandalay;1;Female;Fashion accessories;73.52;2;7.352;154.392;1/15/2019;13:41;Ewallet;147.04;4.761.904.762;7.352;4.6
28614316208;2;Naypyitaw;1;Female;Food and beverages;87.8;9;39.51;829.71;3/16/2019;19:08;Cash;790.2;4.761.904.762;39.51;9.2
64114312399;3;Mandalay;1;Male;Home and lifestyle;25.55;4;5.11;107.31;1/26/2019;20:23;Ewallet;102.2;4.761.904.762;5.11;5.7
83110716050;2;Yangon;1;Male;Electronic accessories;32.71;5;81.775;1.717.275;3/19/2019;11:30;Credit card;163.55;4.761.904.762;81.775;9.9
55618613144;1;Naypyitaw;2;Female;Fashion accessories;74.29;1;37.145;780.045;1/13/2019;19:30;Cash;74.29;4.761.904.762;37.145;5
84812419445;3;Naypyitaw;2;Male;Health and beauty;43.7;2;4.37;91.77;3/26/2019;18:03;Cash;87.4;4.761.904.762;4.37;4.9
85612218149;3;Yangon;1;Female;Home and lifestyle;25.29;1;12.645;265.545;3/23/2019;10:13;Ewallet;25.29;4.761.904.762;12.645;6.1
69910114164;1;Naypyitaw;1;Male;Health and beauty;41.5;4;8.3;174.3;3/12/2019;19:58;Credit card;166;4.761.904.762;8.3;8.2
42011114919;3;Naypyitaw;2;Female;Food and beverages;71.39;5;178.475;3.747.975;2/17/2019;19:57;Credit card;356.95;4.761.904.762;178.475;5.5
60618014905;3;Naypyitaw;2;Female;Sports and travel;19.15;6;5.745;120.645;1/29/2019;10:01;Credit card;114.9;4.761.904.762;5.745;6.8
54214110513;3;Mandalay;2;Female;Electronic accessories;57.49;4;11.498;241.458;3/15/2019;11:57;Cash;229.96;4.761.904.762;11.498;6.6
42613912418;2;Naypyitaw;1;Male;Electronic accessories;61.41;7;214.935;4.513.635;1/14/2019;10:02;Cash;429.87;4.761.904.762;214.935;9.8
87514615808;3;Mandalay;2;Male;Health and beauty;25.9;10;12.95;271.95;2/6/2019;14:51;Ewallet;259;4.761.904.762;12.95;8.7
39414314238;2;Mandalay;2;Male;Home and lifestyle;17.77;5;44.425;932.925;2/15/2019;12:42;Credit card;88.85;4.761.904.762;44.425;5.4
74912411565;2;Yangon;1;Female;Health and beauty;23.03;9;103.635;2.176.335;1/3/2019;12:02;Ewallet;207.27;4.761.904.762;103.635;7.9
67215118681;1;Naypyitaw;2;Female;Electronic accessories;66.65;9;299.925;6.298.425;1/4/2019;18:19;Credit card;599.85;4.761.904.762;299.925;9.7
26318715680;3;Naypyitaw;2;Female;Home and lifestyle;28.53;10;14.265;299.565;3/18/2019;17:38;Ewallet;285.3;4.761.904.762;14.265;7.8
57315819734;3;Mandalay;1;Female;Fashion accessories;30.37;3;45.555;956.655;3/28/2019;13:41;Ewallet;91.11;4.761.904.762;45.555;5.1
81716918206;2;Mandalay;1;Female;Electronic accessories;99.73;9;448.785;9.424.485;3/2/2019;19:42;Credit card;897.57;4.761.904.762;448.785;6.5
88810210338;2;Yangon;1;Male;Electronic accessories;26.23;9;118.035;2.478.735;1/25/2019;20:24;Ewallet;236.07;4.761.904.762;118.035;5.9
67711110152;1;Naypyitaw;1;Female;Food and beverages;93.26;9;41.967;881.307;1/16/2019;18:08;Cash;839.34;4.761.904.762;41.967;8.8
14216316033;3;Mandalay;1;Male;Home and lifestyle;92.36;5;23.09;484.89;3/20/2019;19:17;Ewallet;461.8;4.761.904.762;23.09;4.9
65611611063;2;Mandalay;1;Male;Sports and travel;46.42;3;6.963;146.223;1/4/2019;13:24;Credit card;139.26;4.761.904.762;6.963;4.4
89115818335;2;Mandalay;2;Female;Sports and travel;29.61;7;103.635;2.176.335;3/11/2019;15:53;Cash;207.27;4.761.904.762;103.635;6.5
80214318934;2;Yangon;1;Male;Home and lifestyle;18.28;1;0.914;19.194;3/22/2019;15:05;Credit card;18.28;4.761.904.762;0.914;8.3
56013015617;1;Mandalay;1;Female;Sports and travel;24.77;5;61.925;1.300.425;3/24/2019;18:27;Cash;123.85;4.761.904.762;61.925;8.5
31917412561;2;Yangon;2;Female;Electronic accessories;94.64;3;14.196;298.116;2/21/2019;16:55;Cash;283.92;4.761.904.762;14.196;5.5
54910319315;1;Mandalay;1;Male;Fashion accessories;94.87;8;37.948;796.908;2/12/2019;12:58;Ewallet;758.96;4.761.904.762;37.948;8.7
79012911172;2;Mandalay;1;Female;Food and beverages;57.34;3;8.601;180.621;3/10/2019;18:59;Credit card;172.02;4.761.904.762;8.601;7.9
23913613640;2;Mandalay;1;Male;Electronic accessories;45.35;6;13.605;285.705;1/31/2019;13:44;Ewallet;272.1;4.761.904.762;13.605;6.1
46810112051;2;Mandalay;1;Male;Food and beverages;62.08;7;21.728;456.288;3/6/2019;13:46;Ewallet;434.56;4.761.904.762;21.728;5.4
38912513394;2;Naypyitaw;1;Male;Electronic accessories;11.81;5;29.525;620.025;2/17/2019;18:06;Cash;59.05;4.761.904.762;29.525;9.4
27916211445;3;Naypyitaw;2;Female;Fashion accessories;12.54;1;0.627;13.167;2/21/2019;12:38;Cash;12.54;4.761.904.762;0.627;8.2
21317216612;3;Yangon;1;Male;Food and beverages;43.25;2;4.325;90.825;3/20/2019;15:56;Cash;86.5;4.761.904.762;4.325;6.2
74616816593;1;Naypyitaw;2;Female;Sports and travel;87.16;2;8.716;183.036;1/11/2019;14:29;Credit card;174.32;4.761.904.762;8.716;9.7
83618215858;3;Mandalay;2;Male;Health and beauty;69.37;9;312.165;6.555.465;1/26/2019;19:14;Ewallet;624.33;4.761.904.762;312.165;4
58317211480;2;Naypyitaw;2;Male;Electronic accessories;37.06;4;7.412;155.652;1/31/2019;16:24;Ewallet;148.24;4.761.904.762;7.412;9.7
46616115506;3;Mandalay;2;Female;Electronic accessories;90.7;6;27.21;571.41;2/26/2019;10:52;Cash;544.2;4.761.904.762;27.21;5.3
72118616247;2;Yangon;1;Female;Home and lifestyle;63.42;8;25.368;532.728;3/11/2019;12:55;Ewallet;507.36;4.761.904.762;25.368;7.4
28916515721;1;Mandalay;1;Female;Fashion accessories;81.37;2;8.137;170.877;1/26/2019;19:28;Cash;162.74;4.761.904.762;8.137;6.5
54514613100;2;Mandalay;2;Female;Electronic accessories;10.59;3;15.885;333.585;3/12/2019;13:52;Credit card;31.77;4.761.904.762;15.885;8.7
41810215978;2;Mandalay;1;Female;Health and beauty;84.09;9;378.405;7.946.505;2/11/2019;10:54;Cash;756.81;4.761.904.762;378.405;8
26910415750;2;Mandalay;2;Male;Fashion accessories;73.82;4;14.764;310.044;2/21/2019;18:31;Cash;295.28;4.761.904.762;14.764;6.7
15711315295;2;Yangon;2;Male;Health and beauty;51.94;10;25.97;545.37;3/9/2019;18:24;Ewallet;519.4;4.761.904.762;25.97;6.5
64517818093;1;Yangon;1;Female;Sports and travel;93.14;2;9.314;195.594;1/20/2019;18:09;Ewallet;186.28;4.761.904.762;9.314;4.1
21113019270;1;Naypyitaw;1;Male;Health and beauty;17.41;5;43.525;914.025;1/28/2019;15:16;Credit card;87.05;4.761.904.762;43.525;4.9
75511213214;3;Naypyitaw;2;Female;Fashion accessories;44.22;5;11.055;232.155;3/5/2019;17:07;Credit card;221.1;4.761.904.762;11.055;8.6
34618413103;3;Mandalay;2;Female;Electronic accessories;13.22;5;3.305;69.405;3/2/2019;19:26;Cash;66.1;4.761.904.762;3.305;4.3
47810617835;2;Yangon;1;Male;Fashion accessories;89.69;1;44.845;941.745;1/11/2019;11:20;Ewallet;89.69;4.761.904.762;44.845;4.9
54011114336;1;Yangon;1;Male;Food and beverages;24.94;9;11.223;235.683;1/11/2019;16:49;Credit card;224.46;4.761.904.762;11.223;5.6
44818115016;1;Yangon;1;Male;Health and beauty;59.77;2;5.977;125.517;3/11/2019;12:01;Credit card;119.54;4.761.904.762;5.977;5.8
14217214741;1;Naypyitaw;2;Male;Fashion accessories;93.2;2;9.32;195.72;2/28/2019;18:37;Credit card;186.4;4.761.904.762;9.32;6
21715811179;3;Yangon;2;Male;Home and lifestyle;62.65;4;12.53;263.13;1/5/2019;11:25;Cash;250.6;4.761.904.762;12.53;4.2
37610218238;1;Mandalay;1;Male;Home and lifestyle;93.87;8;37.548;788.508;2/2/2019;18:42;Credit card;750.96;4.761.904.762;37.548;8.3
53019019855;2;Yangon;2;Male;Home and lifestyle;47.59;8;19.036;399.756;1/1/2019;14:47;Cash;380.72;4.761.904.762;19.036;5.7
86610517563;1;Mandalay;2;Female;Electronic accessories;81.4;3;12.21;256.41;2/9/2019;19:43;Cash;244.2;4.761.904.762;12.21;4.8
60417016476;2;Yangon;2;Male;Fashion accessories;17.94;5;4.485;94.185;1/23/2019;14:04;Ewallet;89.7;4.761.904.762;4.485;6.8
79917111548;1;Yangon;2;Male;Electronic accessories;77.72;4;15.544;326.424;1/7/2019;16:11;Credit card;310.88;4.761.904.762;15.544;8.8
78511317708;1;Mandalay;1;Male;Food and beverages;73.06;7;25.571;536.991;1/14/2019;19:06;Credit card;511.42;4.761.904.762;25.571;4.2
84515110542;2;Mandalay;2;Male;Food and beverages;46.55;9;209.475;4.398.975;2/2/2019;15:34;Ewallet;418.95;4.761.904.762;209.475;6.4
66214715456;2;Naypyitaw;2;Male;Fashion accessories;35.19;10;17.595;369.495;3/17/2019;19:06;Credit card;351.9;4.761.904.762;17.595;8.4
88311714236;3;Naypyitaw;1;Female;Sports and travel;14.39;2;1.439;30.219;3/2/2019;19:44;Credit card;28.78;4.761.904.762;1.439;7.2
29016812984;3;Yangon;1;Male;Home and lifestyle;23.75;4;4.75;99.75;3/16/2019;11:22;Cash;95;4.761.904.762;4.75;5.2
70411116354;1;Yangon;2;Male;Home and lifestyle;58.9;8;23.56;494.76;1/6/2019;11:23;Cash;471.2;4.761.904.762;23.56;8.9
11014817033;1;Mandalay;2;Male;Fashion accessories;32.62;4;6.524;137.004;1/29/2019;14:12;Cash;130.48;4.761.904.762;6.524;9
36619310948;2;Yangon;2;Male;Electronic accessories;66.35;1;33.175;696.675;1/31/2019;10:46;Credit card;66.35;4.761.904.762;33.175;9.7
72910919681;1;Yangon;2;Male;Home and lifestyle;25.91;6;7.773;163.233;2/5/2019;10:16;Ewallet;155.46;4.761.904.762;7.773;8.7
15111611484;1;Yangon;2;Male;Electronic accessories;32.25;4;6.45;135.45;2/13/2019;12:38;Ewallet;129;4.761.904.762;6.45;6.5
38019414661;1;Naypyitaw;2;Male;Electronic accessories;65.94;4;13.188;276.948;2/7/2019;13:05;Credit card;263.76;4.761.904.762;13.188;6.9
85014119669;3;Yangon;1;Female;Electronic accessories;75.06;9;33.777;709.317;3/19/2019;13:25;Ewallet;675.54;4.761.904.762;33.777;6.2
82110713596;1;Naypyitaw;1;Female;Fashion accessories;16.45;4;3.29;69.09;3/7/2019;14:53;Ewallet;65.8;4.761.904.762;3.29;5.6
65518515130;3;Mandalay;2;Female;Fashion accessories;38.3;4;7.66;160.86;3/13/2019;19:22;Cash;153.2;4.761.904.762;7.66;5.7
44711517839;2;Yangon;2;Female;Sports and travel;22.24;10;11.12;233.52;2/9/2019;11:00;Cash;222.4;4.761.904.762;11.12;4.2
15417417179;1;Mandalay;1;Male;Sports and travel;54.45;1;27.225;571.725;2/26/2019;19:24;Ewallet;54.45;4.761.904.762;27.225;7.9
25311216086;2;Yangon;2;Female;Sports and travel;98.4;7;34.44;723.24;3/12/2019;12:43;Credit card;688.8;4.761.904.762;34.44;8.7
80816510703;1;Naypyitaw;1;Male;Home and lifestyle;35.47;4;7.094;148.974;3/14/2019;17:22;Credit card;141.88;4.761.904.762;7.094;6.9
57119410759;3;Mandalay;2;Female;Food and beverages;74.6;10;37.3;783.3;1/8/2019;20:55;Cash;746;4.761.904.762;37.3;9.5
14415116085;2;Yangon;2;Male;Home and lifestyle;70.74;4;14.148;297.108;1/5/2019;16:05;Credit card;282.96;4.761.904.762;14.148;4.4
73111412199;1;Yangon;2;Female;Home and lifestyle;35.54;10;17.77;373.17;1/4/2019;13:34;Ewallet;355.4;4.761.904.762;17.77;7
78310911637;1;Mandalay;1;Female;Sports and travel;67.43;5;168.575;3.540.075;3/6/2019;18:13;Ewallet;337.15;4.761.904.762;168.575;6.3
68711511097;2;Naypyitaw;2;Female;Health and beauty;21.12;2;2.112;44.352;1/3/2019;19:17;Cash;42.24;4.761.904.762;2.112;9.7
12615411082;3;Yangon;2;Female;Home and lifestyle;21.54;9;9.693;203.553;1/7/2019;11:44;Credit card;193.86;4.761.904.762;9.693;8.8
63319111052;1;Yangon;1;Female;Home and lifestyle;12.03;2;1.203;25.263;1/27/2019;15:51;Cash;24.06;4.761.904.762;1.203;5.1
47712416490;1;Mandalay;1;Female;Health and beauty;99.71;6;29.913;628.173;2/26/2019;16:52;Ewallet;598.26;4.761.904.762;29.913;7.9
56611915475;2;Mandalay;1;Male;Fashion accessories;47.97;7;167.895;3.525.795;1/7/2019;20:52;Cash;335.79;4.761.904.762;167.895;6.2
52618618552;2;Naypyitaw;2;Female;Home and lifestyle;21.82;10;10.91;229.11;1/7/2019;17:36;Cash;218.2;4.761.904.762;10.91;7.1
37615613573;3;Naypyitaw;1;Female;Fashion accessories;95.42;4;19.084;400.764;2/2/2019;13:23;Ewallet;381.68;4.761.904.762;19.084;6.4
53717210426;3;Naypyitaw;2;Male;Fashion accessories;70.99;10;35.495;745.395;3/20/2019;16:28;Cash;709.9;4.761.904.762;35.495;5.7
82816115674;3;Yangon;2;Male;Sports and travel;44.02;10;22.01;462.21;3/20/2019;19:57;Credit card;440.2;4.761.904.762;22.01;9.6
13610816195;1;Yangon;1;Female;Home and lifestyle;69.96;8;27.984;587.664;2/15/2019;17:01;Credit card;559.68;4.761.904.762;27.984;6.4
52313810215;1;Naypyitaw;1;Male;Home and lifestyle;37;1;1.85;38.85;3/6/2019;13:29;Credit card;37;4.761.904.762;1.85;7.9
49012911201;3;Yangon;1;Female;Sports and travel;15.34;1;0.767;16.107;1/6/2019;11:09;Cash;15.34;4.761.904.762;0.767;6.5
66719210055;1;Yangon;2;Male;Health and beauty;99.83;6;29.949;628.929;3/4/2019;15:02;Ewallet;598.98;4.761.904.762;29.949;8.5
56511713836;1;Yangon;2;Female;Health and beauty;47.67;4;9.534;200.214;3/12/2019;14:21;Cash;190.68;4.761.904.762;9.534;9.1
49814111961;1;Mandalay;1;Male;Health and beauty;66.68;5;16.67;350.07;2/20/2019;18:01;Cash;333.4;4.761.904.762;16.67;7.6
59319514461;2;Naypyitaw;2;Male;Home and lifestyle;74.86;1;3.743;78.603;3/24/2019;14:49;Cash;74.86;4.761.904.762;3.743;6.9
22617113580;3;Naypyitaw;1;Female;Sports and travel;23.75;9;106.875;2.244.375;1/31/2019;12:02;Cash;213.75;4.761.904.762;106.875;9.5
28317919594;3;Mandalay;1;Female;Food and beverages;48.51;7;169.785;3.565.485;1/25/2019;13:30;Credit card;339.57;4.761.904.762;169.785;5.2
43016013493;2;Yangon;2;Female;Home and lifestyle;94.88;7;33.208;697.368;2/3/2019;14:38;Cash;664.16;4.761.904.762;33.208;4.2
13912010155;1;Mandalay;2;Male;Electronic accessories;40.3;10;20.15;423.15;1/24/2019;17:37;Credit card;403;4.761.904.762;20.15;7
55818014082;2;Naypyitaw;1;Male;Electronic accessories;27.85;7;97.475;2.046.975;3/14/2019;17:20;Ewallet;194.95;4.761.904.762;97.475;6
27819717759;3;Yangon;2;Female;Electronic accessories;62.48;1;3.124;65.604;2/18/2019;20:29;Cash;62.48;4.761.904.762;3.124;4.7
31616816352;1;Yangon;2;Female;Food and beverages;36.36;2;3.636;76.356;1/21/2019;10:00;Cash;72.72;4.761.904.762;3.636;7.1
58510315943;1;Mandalay;1;Male;Health and beauty;18.11;10;9.055;190.155;3/13/2019;11:46;Ewallet;181.1;4.761.904.762;9.055;5.9
21110510490;2;Naypyitaw;2;Female;Electronic accessories;51.92;5;12.98;272.58;3/3/2019;13:42;Cash;259.6;4.761.904.762;12.98;7.5
72717516477;3;Naypyitaw;1;Male;Electronic accessories;28.84;4;5.768;121.128;3/29/2019;14:44;Cash;115.36;4.761.904.762;5.768;6.4
74410215987;3;Yangon;2;Male;Home and lifestyle;78.38;6;23.514;493.794;1/10/2019;14:16;Ewallet;470.28;4.761.904.762;23.514;5.8
30718319164;1;Yangon;2;Male;Home and lifestyle;60.01;4;12.002;252.042;1/25/2019;15:54;Cash;240.04;4.761.904.762;12.002;4.5
77910610012;1;Naypyitaw;2;Female;Home and lifestyle;88.61;1;44.305;930.405;1/19/2019;10:21;Cash;88.61;4.761.904.762;44.305;7.7
44614716729;3;Naypyitaw;1;Male;Fashion accessories;99.82;2;9.982;209.622;1/2/2019;18:09;Credit card;199.64;4.761.904.762;9.982;6.7
57311013877;3;Mandalay;2;Male;Health and beauty;39.01;1;19.505;409.605;3/12/2019;16:46;Credit card;39.01;4.761.904.762;19.505;4.7
73510614124;2;Naypyitaw;1;Male;Food and beverages;48.61;1;24.305;510.405;2/25/2019;15:31;Cash;48.61;4.761.904.762;24.305;4.4
43915417422;3;Yangon;1;Female;Electronic accessories;51.19;4;10.238;214.998;3/18/2019;17:15;Credit card;204.76;4.761.904.762;10.238;4.7
39619012219;1;Mandalay;1;Female;Electronic accessories;14.96;8;5.984;125.664;2/23/2019;12:29;Cash;119.68;4.761.904.762;5.984;8.6
41117710180;2;Yangon;2;Male;Electronic accessories;72.2;7;25.27;530.67;3/26/2019;20:14;Ewallet;505.4;4.761.904.762;25.27;4.3
28610115402;1;Yangon;1;Female;Sports and travel;40.23;7;140.805;2.956.905;3/30/2019;13:22;Cash;281.61;4.761.904.762;140.805;9.6
80311718013;1;Yangon;2;Female;Home and lifestyle;88.79;8;35.516;745.836;2/17/2019;17:09;Cash;710.32;4.761.904.762;35.516;4.1
51219811403;1;Yangon;2;Female;Electronic accessories;26.48;3;3.972;83.412;3/21/2019;10:40;Ewallet;79.44;4.761.904.762;3.972;4.7
84814212560;1;Yangon;1;Female;Fashion accessories;81.91;2;8.191;172.011;3/5/2019;17:43;Cash;163.82;4.761.904.762;8.191;7.8
53215917201;1;Mandalay;2;Male;Sports and travel;79.93;6;23.979;503.559;1/31/2019;14:04;Cash;479.58;4.761.904.762;23.979;5.5
18119416432;2;Naypyitaw;2;Male;Fashion accessories;69.33;2;6.933;145.593;2/5/2019;19:05;Ewallet;138.66;4.761.904.762;6.933;9.7
87017611733;3;Yangon;2;Female;Food and beverages;14.23;5;35.575;747.075;2/1/2019;10:08;Credit card;71.15;4.761.904.762;35.575;4.4
42316414619;1;Yangon;2;Female;Health and beauty;15.55;9;69.975;1.469.475;3/7/2019;13:12;Cash;139.95;4.761.904.762;69.975;5
22710714446;1;Naypyitaw;2;Female;Electronic accessories;78.13;10;39.065;820.365;2/10/2019;20:51;Cash;781.3;4.761.904.762;39.065;4.4
17413613675;3;Naypyitaw;2;Male;Food and beverages;99.37;2;9.937;208.677;2/14/2019;17:29;Cash;198.74;4.761.904.762;9.937;5.2
42818315800;3;Naypyitaw;2;Female;Food and beverages;21.08;3;3.162;66.402;2/9/2019;10:25;Cash;63.24;4.761.904.762;3.162;7.3
60310710961;3;Naypyitaw;2;Male;Electronic accessories;74.79;5;186.975;3.926.475;1/10/2019;11:34;Cash;373.95;4.761.904.762;186.975;4.9
70412014138;3;Naypyitaw;2;Female;Health and beauty;29.67;7;103.845;2.180.745;3/11/2019;18:58;Credit card;207.69;4.761.904.762;103.845;8.1
78711511757;3;Naypyitaw;2;Male;Health and beauty;44.07;4;8.814;185.094;2/18/2019;16:28;Ewallet;176.28;4.761.904.762;8.814;8.4
64911113678;3;Naypyitaw;1;Female;Food and beverages;22.93;9;103.185;2.166.885;2/26/2019;20:26;Cash;206.37;4.761.904.762;103.185;5.5
62212011945;3;Naypyitaw;1;Female;Health and beauty;39.42;1;1.971;41.391;1/18/2019;15:08;Cash;39.42;4.761.904.762;1.971;8.4
37219418041;3;Yangon;1;Male;Health and beauty;15.26;6;4.578;96.138;2/15/2019;18:03;Ewallet;91.56;4.761.904.762;4.578;9.8
56319117120;1;Yangon;1;Female;Fashion accessories;61.77;5;154.425;3.242.925;3/8/2019;13:21;Cash;308.85;4.761.904.762;154.425;6.7
74615415508;1;Yangon;1;Male;Home and lifestyle;21.52;6;6.456;135.576;1/17/2019;12:48;Credit card;129.12;4.761.904.762;6.456;9.4
27615410879;1;Mandalay;1;Male;Sports and travel;97.74;4;19.548;410.508;3/12/2019;19:53;Ewallet;390.96;4.761.904.762;19.548;6.4
81511111168;2;Yangon;2;Male;Food and beverages;99.78;5;24.945;523.845;3/9/2019;19:09;Cash;498.9;4.761.904.762;24.945;5.4
71917613868;1;Naypyitaw;2;Male;Food and beverages;94.26;4;18.852;395.892;3/12/2019;16:30;Cash;377.04;4.761.904.762;18.852;8.6
73016118757;3;Mandalay;2;Male;Health and beauty;51.13;4;10.226;214.746;1/25/2019;10:11;Credit card;204.52;4.761.904.762;10.226;4
34016610321;2;Yangon;2;Male;Electronic accessories;36.36;4;7.272;152.712;3/25/2019;13:07;Cash;145.44;4.761.904.762;7.272;7.6
86818111752;1;Mandalay;1;Male;Home and lifestyle;22.02;9;9.909;208.089;2/7/2019;18:48;Cash;198.18;4.761.904.762;9.909;6.8
63419718956;2;Yangon;1;Male;Food and beverages;32.9;3;4.935;103.635;2/17/2019;17:27;Credit card;98.7;4.761.904.762;4.935;9.1
56617111091;1;Yangon;1;Male;Fashion accessories;77.02;5;19.255;404.355;2/3/2019;15:59;Cash;385.1;4.761.904.762;19.255;5.5
44214813607;1;Yangon;2;Male;Food and beverages;23.48;2;2.348;49.308;3/14/2019;11:21;Credit card;46.96;4.761.904.762;2.348;7.9
83511610096;1;Naypyitaw;2;Male;Sports and travel;14.7;5;3.675;77.175;3/24/2019;13:48;Ewallet;73.5;4.761.904.762;3.675;8.5
52710916272;3;Yangon;2;Female;Electronic accessories;28.45;5;71.125;1.493.625;3/21/2019;10:17;Credit card;142.25;4.761.904.762;71.125;9.1
89810412717;1;Yangon;1;Male;Fashion accessories;76.4;9;34.38;721.98;3/19/2019;15:49;Ewallet;687.6;4.761.904.762;34.38;7.5
69212718933;1;Mandalay;1;Female;Sports and travel;57.95;6;17.385;365.085;2/24/2019;13:02;Cash;347.7;4.761.904.762;17.385;5.2
63310913463;2;Naypyitaw;1;Female;Electronic accessories;47.65;3;71.475;1.500.975;3/28/2019;12:58;Credit card;142.95;4.761.904.762;71.475;9.5
37411713652;3;Mandalay;2;Female;Food and beverages;42.82;9;19.269;404.649;2/5/2019;15:26;Credit card;385.38;4.761.904.762;19.269;8.9
37810717001;2;Mandalay;2;Male;Electronic accessories;48.09;3;72.135;1.514.835;2/10/2019;18:23;Credit card;144.27;4.761.904.762;72.135;7.8
43317516987;2;Mandalay;2;Female;Health and beauty;55.97;7;195.895;4.113.795;3/5/2019;19:06;Ewallet;391.79;4.761.904.762;195.895;8.9
87319514984;2;Mandalay;2;Female;Health and beauty;76.9;7;26.915;565.215;2/15/2019;20:21;Cash;538.3;4.761.904.762;26.915;7.7
41611315917;2;Naypyitaw;1;Female;Food and beverages;97.03;5;242.575;5.094.075;1/30/2019;16:24;Ewallet;485.15;4.761.904.762;242.575;9.3
15018918043;3;Yangon;1;Male;Sports and travel;44.65;3;66.975;1.406.475;2/14/2019;15:04;Cash;133.95;4.761.904.762;66.975;6.2
13518418019;1;Yangon;1;Female;Fashion accessories;77.93;9;350.685;7.364.385;2/27/2019;16:10;Ewallet;701.37;4.761.904.762;350.685;7.6
44119417118;1;Yangon;2;Male;Electronic accessories;71.95;1;35.975;755.475;2/4/2019;12:14;Cash;71.95;4.761.904.762;35.975;7.3
72519613778;1;Naypyitaw;2;Female;Home and lifestyle;89.25;8;35.7;749.7;1/20/2019;10:13;Cash;714;4.761.904.762;35.7;4.7
53118011784;3;Yangon;1;Male;Electronic accessories;26.02;7;9.107;191.247;3/28/2019;17:38;Cash;182.14;4.761.904.762;9.107;5.1
40014511220;1;Mandalay;1;Female;Health and beauty;13.5;10;6.75;141.75;2/27/2019;11:06;Credit card;135;4.761.904.762;6.75;4.8
86017910874;2;Naypyitaw;2;Female;Fashion accessories;99.3;10;49.65;1042.65;2/15/2019;14:53;Credit card;993;4.761.904.762;49.65;6.6
83416118124;3;Yangon;1;Male;Electronic accessories;51.69;7;180.915;3.799.215;1/26/2019;18:22;Cash;361.83;4.761.904.762;180.915;5.5
11519914379;1;Mandalay;2;Female;Fashion accessories;54.73;7;191.555;4.022.655;3/14/2019;19:02;Credit card;383.11;4.761.904.762;191.555;8.5
56516716697;2;Mandalay;2;Male;Home and lifestyle;27;9;12.15;255.15;3/2/2019;14:16;Cash;243;4.761.904.762;12.15;4.8
32014916392;2;Naypyitaw;1;Female;Electronic accessories;30.24;1;1.512;31.752;3/4/2019;15:44;Cash;30.24;4.761.904.762;1.512;8.4
88910419723;3;Mandalay;2;Female;Food and beverages;89.14;4;17.828;374.388;1/7/2019;12:20;Credit card;356.56;4.761.904.762;17.828;7.8
63219010281;2;Naypyitaw;1;Female;Fashion accessories;37.55;10;18.775;394.275;3/8/2019;20:01;Credit card;375.5;4.761.904.762;18.775;9.3
55414212417;3;Naypyitaw;1;Female;Sports and travel;95.44;10;47.72;1002.12;1/9/2019;13:45;Cash;954.4;4.761.904.762;47.72;5.2
45316316187;3;Mandalay;1;Male;Electronic accessories;27.5;3;4.125;86.625;3/1/2019;15:40;Ewallet;82.5;4.761.904.762;4.125;6.5
57818017669;2;Mandalay;1;Male;Sports and travel;74.97;1;37.485;787.185;3/16/2019;16:58;Cash;74.97;4.761.904.762;37.485;5.6
61213615536;2;Yangon;2;Male;Food and beverages;80.96;8;32.384;680.064;2/17/2019;11:12;Credit card;647.68;4.761.904.762;32.384;7.4
60517214132;1;Naypyitaw;1;Female;Food and beverages;94.47;8;37.788;793.548;2/27/2019;15:12;Cash;755.76;4.761.904.762;37.788;9.1
47114112823;3;Naypyitaw;1;Male;Food and beverages;99.79;2;9.979;209.559;3/7/2019;20:37;Ewallet;199.58;4.761.904.762;9.979;8
46216719126;3;Yangon;1;Male;Home and lifestyle;73.22;6;21.966;461.286;1/21/2019;17:44;Cash;439.32;4.761.904.762;21.966;7.2
